year,state,state_code,sex,age_code,UCD,deaths,population,obesity_pct,uninsured_pct,income_mean,employed_pct,diabetes_pct,educa_z,smoking_pct_z,binge_drink_pct_z,seatbelt_always_pct_z,rural_pct,years_from_start,ypll_pred,cause_short,factor,ypll_adj,deaths_num
1999,Alaska,2.0,F,1,"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)",0,4427.0,22.33833595104107,23.296855671013056,5.67984075894448,69.92578579739842,3.5265883828110556,0.4220150322389425,1.4162027138529374,0.9237996645187618,-0.659975265704029,34.400000000000006,0,185.42280310869353,accidents,0.8,148.33824248695484,0.0
1999,Alaska,2.0,F,1,#Cerebrovascular diseases (I60-I69),0,4427.0,22.33833595104107,23.296855671013056,5.67984075894448,69.92578579739842,3.5265883828110556,0.4220150322389425,1.4162027138529374,0.9237996645187618,-0.659975265704029,34.400000000000006,0,185.42280310869353,stroke,0.95,176.15166295325884,0.0
1999,Alaska,2.0,F,1,#Chronic lower respiratory diseases (J40-J47),0,4427.0,22.33833595104107,23.296855671013056,5.67984075894448,69.92578579739842,3.5265883828110556,0.4220150322389425,1.4162027138529374,0.9237996645187618,-0.659975265704029,34.400000000000006,0,185.42280310869353,lower_resp,1.0,185.42280310869353,0.0
1999,Alaska,2.0,F,1,"#Diseases of heart (I00-I09,I11,I13,I20-I51)",0,4427.0,22.33833595104107,23.296855671013056,5.67984075894448,69.92578579739842,3.5265883828110556,0.4220150322389425,1.4162027138529374,0.9237996645187618,-0.659975265704029,34.400000000000006,0,185.42280310869353,heart_disease,1.0,185.42280310869353,0.0
1999,Alaska,2.0,F,1,#Malignant neoplasms (C00-C97),0,4427.0,22.33833595104107,23.296855671013056,5.67984075894448,69.92578579739842,3.5265883828110556,0.4220150322389425,1.4162027138529374,0.9237996645187618,-0.659975265704029,34.400000000000006,0,185.42280310869353,cancer,0.9,166.88052279782417,0.0
1999,Alaska,2.0,M,1,"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)",0,4838.0,22.33833595104107,23.296855671013056,5.67984075894448,69.92578579739842,3.5265883828110556,0.4220150322389425,1.4162027138529374,0.9237996645187618,-0.659975265704029,34.400000000000006,0,197.6133839010066,accidents,0.8,158.0907071208053,0.0
1999,Alaska,2.0,M,1,#Cerebrovascular diseases (I60-I69),0,4838.0,22.33833595104107,23.296855671013056,5.67984075894448,69.92578579739842,3.5265883828110556,0.4220150322389425,1.4162027138529374,0.9237996645187618,-0.659975265704029,34.400000000000006,0,197.6133839010066,stroke,0.95,187.73271470595628,0.0
1999,Alaska,2.0,M,1,#Chronic lower respiratory diseases (J40-J47),0,4838.0,22.33833595104107,23.296855671013056,5.67984075894448,69.92578579739842,3.5265883828110556,0.4220150322389425,1.4162027138529374,0.9237996645187618,-0.659975265704029,34.400000000000006,0,197.6133839010066,lower_resp,1.0,197.6133839010066,0.0
1999,Alaska,2.0,M,1,"#Diseases of heart (I00-I09,I11,I13,I20-I51)",0,4838.0,22.33833595104107,23.296855671013056,5.67984075894448,69.92578579739842,3.5265883828110556,0.4220150322389425,1.4162027138529374,0.9237996645187618,-0.659975265704029,34.400000000000006,0,197.6133839010066,heart_disease,1.0,197.6133839010066,0.0
1999,Alaska,2.0,M,1,#Malignant neoplasms (C00-C97),0,4838.0,22.33833595104107,23.296855671013056,5.67984075894448,69.92578579739842,3.5265883828110556,0.4220150322389425,1.4162027138529374,0.9237996645187618,-0.659975265704029,34.400000000000006,0,197.6133839010066,cancer,0.9,177.85204551090595,0.0
1999,Arizona,4.0,F,1,"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)",10,37892.0,16.14337503350802,14.22237743576496,5.110910568941365,59.69941113870145,4.272067410247879,-0.4162736988546694,-0.9925719319776612,0.3323352098483754,0.1303648860810932,11.799999999999995,0,173.80341580004094,accidents,0.8,139.04273264003277,10.0
1999,Arizona,4.0,F,1,#Cerebrovascular diseases (I60-I69),Suppressed,37892.0,16.14337503350802,14.22237743576496,5.110910568941365,59.69941113870145,4.272067410247879,-0.4162736988546694,-0.9925719319776612,0.3323352098483754,0.1303648860810932,11.799999999999995,0,173.80341580004094,stroke,0.95,165.1132450100389,0.0
1999,Arizona,4.0,F,1,#Chronic lower respiratory diseases (J40-J47),Suppressed,37892.0,16.14337503350802,14.22237743576496,5.110910568941365,59.69941113870145,4.272067410247879,-0.4162736988546694,-0.9925719319776612,0.3323352098483754,0.1303648860810932,11.799999999999995,0,173.80341580004094,lower_resp,1.0,173.80341580004094,0.0
1999,Arizona,4.0,F,1,"#Diseases of heart (I00-I09,I11,I13,I20-I51)",Suppressed,37892.0,16.14337503350802,14.22237743576496,5.110910568941365,59.69941113870145,4.272067410247879,-0.4162736988546694,-0.9925719319776612,0.3323352098483754,0.1303648860810932,11.799999999999995,0,173.80341580004094,heart_disease,1.0,173.80341580004094,0.0
1999,Arizona,4.0,F,1,#Malignant neoplasms (C00-C97),Suppressed,37892.0,16.14337503350802,14.22237743576496,5.110910568941365,59.69941113870145,4.272067410247879,-0.4162736988546694,-0.9925719319776612,0.3323352098483754,0.1303648860810932,11.799999999999995,0,173.80341580004094,cancer,0.9,156.42307422003685,0.0
1999,Arizona,4.0,M,1,"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)",16,39614.0,16.14337503350802,14.22237743576496,5.110910568941365,59.69941113870145,4.272067410247879,-0.4162736988546694,-0.9925719319776612,0.3323352098483754,0.1303648860810932,11.799999999999995,0,190.19801820893477,accidents,0.8,152.15841456714782,16.0
1999,Arizona,4.0,M,1,#Cerebrovascular diseases (I60-I69),Suppressed,39614.0,16.14337503350802,14.22237743576496,5.110910568941365,59.69941113870145,4.272067410247879,-0.4162736988546694,-0.9925719319776612,0.3323352098483754,0.1303648860810932,11.799999999999995,0,190.19801820893477,stroke,0.95,180.688117298488,0.0
1999,Arizona,4.0,M,1,#Chronic lower respiratory diseases (J40-J47),0,39614.0,16.14337503350802,14.22237743576496,5.110910568941365,59.69941113870145,4.272067410247879,-0.4162736988546694,-0.9925719319776612,0.3323352098483754,0.1303648860810932,11.799999999999995,0,190.19801820893477,lower_resp,1.0,190.19801820893477,0.0
1999,Arizona,4.0,M,1,"#Diseases of heart (I00-I09,I11,I13,I20-I51)",Suppressed,39614.0,16.14337503350802,14.22237743576496,5.110910568941365,59.69941113870145,4.272067410247879,-0.4162736988546694,-0.9925719319776612,0.3323352098483754,0.1303648860810932,11.799999999999995,0,190.19801820893477,heart_disease,1.0,190.19801820893477,0.0
1999,Arizona,4.0,M,1,#Malignant neoplasms (C00-C97),0,39614.0,16.14337503350802,14.22237743576496,5.110910568941365,59.69941113870145,4.272067410247879,-0.4162736988546694,-0.9925719319776612,0.3323352098483754,0.1303648860810932,11.799999999999995,0,190.19801820893477,cancer,0.9,171.1782163880413,0.0
1999,Arkansas,5.0,F,1,"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Suppressed,17501.0,24.71319656733428,16.07737447865045,4.931800037336841,59.43546632623916,6.587786130372616,-1.2338739550896864,1.3990803861327588,-1.3047008607604726,-0.951832698966566,47.5,0,300.34282534568587,accidents,0.8,240.27426027654872,0.0
1999,Arkansas,5.0,F,1,#Cerebrovascular diseases (I60-I69),Suppressed,17501.0,24.71319656733428,16.07737447865045,4.931800037336841,59.43546632623916,6.587786130372616,-1.2338739550896864,1.3990803861327588,-1.3047008607604726,-0.951832698966566,47.5,0,300.34282534568587,stroke,0.95,285.32568407840154,0.0
1999,Arkansas,5.0,F,1,#Chronic lower respiratory diseases (J40-J47),Suppressed,17501.0,24.71319656733428,16.07737447865045,4.931800037336841,59.43546632623916,6.587786130372616,-1.2338739550896864,1.3990803861327588,-1.3047008607604726,-0.951832698966566,47.5,0,300.34282534568587,lower_resp,1.0,300.34282534568587,0.0
1999,Arkansas,5.0,F,1,"#Diseases of heart (I00-I09,I11,I13,I20-I51)",0,17501.0,24.71319656733428,16.07737447865045,4.931800037336841,59.43546632623916,6.587786130372616,-1.2338739550896864,1.3990803861327588,-1.3047008607604726,-0.951832698966566,47.5,0,300.34282534568587,heart_disease,1.0,300.34282534568587,0.0
1999,Arkansas,5.0,F,1,#Malignant neoplasms (C00-C97),Suppressed,17501.0,24.71319656733428,16.07737447865045,4.931800037336841,59.43546632623916,6.587786130372616,-1.2338739550896864,1.3990803861327588,-1.3047008607604726,-0.951832698966566,47.5,0,300.34282534568587,cancer,0.9,270.30854281111726,0.0
1999,Arkansas,5.0,M,1,"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)",13,18350.0,24.71319656733428,16.07737447865045,4.931800037336841,59.43546632623916,6.587786130372616,-1.2338739550896864,1.3990803861327588,-1.3047008607604726,-0.951832698966566,47.5,0,315.67354713956087,accidents,0.8,252.5388377116487,13.0
1999,Arkansas,5.0,M,1,#Cerebrovascular diseases (I60-I69),0,18350.0,24.71319656733428,16.07737447865045,4.931800037336841,59.43546632623916,6.587786130372616,-1.2338739550896864,1.3990803861327588,-1.3047008607604726,-0.951832698966566,47.5,0,315.67354713956087,stroke,0.95,299.8898697825828,0.0
1999,Arkansas,5.0,M,1,#Chronic lower respiratory diseases (J40-J47),0,18350.0,24.71319656733428,16.07737447865045,4.931800037336841,59.43546632623916,6.587786130372616,-1.2338739550896864,1.3990803861327588,-1.3047008607604726,-0.951832698966566,47.5,0,315.67354713956087,lower_resp,1.0,315.67354713956087,0.0
1999,Arkansas,5.0,M,1,"#Diseases of heart (I00-I09,I11,I13,I20-I51)",Suppressed,18350.0,24.71319656733428,16.07737447865045,4.931800037336841,59.43546632623916,6.587786130372616,-1.2338739550896864,1.3990803861327588,-1.3047008607604726,-0.951832698966566,47.5,0,315.67354713956087,heart_disease,1.0,315.67354713956087,0.0
1999,Arkansas,5.0,M,1,#Malignant neoplasms (C00-C97),0,18350.0,24.71319656733428,16.07737447865045,4.931800037336841,59.43546632623916,6.587786130372616,-1.2338739550896864,1.3990803861327588,-1.3047008607604726,-0.951832698966566,47.5,0,315.67354713956087,cancer,0.9,284.1061924256048,0.0
1999,California,6.0,F,1,"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)",21,236632.0,21.892294088016655,19.327038203775672,5.066534807639474,61.57667483869452,6.090977744258377,-0.7484859558282588,-1.44635768688142,0.0361079716812302,1.7182546124941382,5.599999999999994,0,172.6343003848661,accidents,0.8,138.1074403078929,21.0
1999,California,6.0,F,1,#Cerebrovascular diseases (I60-I69),Suppressed,236632.0,21.892294088016655,19.327038203775672,5.066534807639474,61.57667483869452,6.090977744258377,-0.7484859558282588,-1.44635768688142,0.0361079716812302,1.7182546124941382,5.599999999999994,0,172.6343003848661,stroke,0.95,164.0025853656228,0.0
1999,California,6.0,F,1,#Chronic lower respiratory diseases (J40-J47),Suppressed,236632.0,21.892294088016655,19.327038203775672,5.066534807639474,61.57667483869452,6.090977744258377,-0.7484859558282588,-1.44635768688142,0.0361079716812302,1.7182546124941382,5.599999999999994,0,172.6343003848661,lower_resp,1.0,172.6343003848661,0.0
1999,California,6.0,F,1,"#Diseases of heart (I00-I09,I11,I13,I20-I51)",30,236632.0,21.892294088016655,19.327038203775672,5.066534807639474,61.57667483869452,6.090977744258377,-0.7484859558282588,-1.44635768688142,0.0361079716812302,1.7182546124941382,5.599999999999994,0,172.6343003848661,heart_disease,1.0,172.6343003848661,30.0
1999,California,6.0,F,1,#Malignant neoplasms (C00-C97),Suppressed,236632.0,21.892294088016655,19.327038203775672,5.066534807639474,61.57667483869452,6.090977744258377,-0.7484859558282588,-1.44635768688142,0.0361079716812302,1.7182546124941382,5.599999999999994,0,172.6343003848661,cancer,0.9,155.3708703463795,0.0
1999,California,6.0,M,1,"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)",46,249015.0,21.892294088016655,19.327038203775672,5.066534807639474,61.57667483869452,6.090977744258377,-0.7484859558282588,-1.44635768688142,0.0361079716812302,1.7182546124941382,5.599999999999994,0,179.58216205111665,accidents,0.8,143.66572964089332,46.0
1999,California,6.0,M,1,#Cerebrovascular diseases (I60-I69),Suppressed,249015.0,21.892294088016655,19.327038203775672,5.066534807639474,61.57667483869452,6.090977744258377,-0.7484859558282588,-1.44635768688142,0.0361079716812302,1.7182546124941382,5.599999999999994,0,179.58216205111665,stroke,0.95,170.6030539485608,0.0
1999,California,6.0,M,1,#Chronic lower respiratory diseases (J40-J47),Suppressed,249015.0,21.892294088016655,19.327038203775672,5.066534807639474,61.57667483869452,6.090977744258377,-0.7484859558282588,-1.44635768688142,0.0361079716812302,1.7182546124941382,5.599999999999994,0,179.58216205111665,lower_resp,1.0,179.58216205111665,0.0
1999,California,6.0,M,1,"#Diseases of heart (I00-I09,I11,I13,I20-I51)",26,249015.0,21.892294088016655,19.327038203775672,5.066534807639474,61.57667483869452,6.090977744258377,-0.7484859558282588,-1.44635768688142,0.0361079716812302,1.7182546124941382,5.599999999999994,0,179.58216205111665,heart_disease,1.0,179.58216205111665,26.0
1999,California,6.0,M,1,#Malignant neoplasms (C00-C97),Suppressed,249015.0,21.892294088016655,19.327038203775672,5.066534807639474,61.57667483869452,6.090977744258377,-0.7484859558282588,-1.44635768688142,0.0361079716812302,1.7182546124941382,5.599999999999994,0,179.58216205111665,cancer,0.9,161.623945846005,0.0
1999,Colorado,8.0,F,1,"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Suppressed,29326.0,17.12065016059478,13.935063343198738,5.56081497950933,69.10473885693402,3.824670555707516,1.2375116353573006,-0.1955902218767042,0.5401263241199722,0.456177737082119,15.5,0,167.53001163207287,accidents,0.8,134.0240093056583,0.0
1999,Colorado,8.0,F,1,#Cerebrovascular diseases (I60-I69),Suppressed,29326.0,17.12065016059478,13.935063343198738,5.56081497950933,69.10473885693402,3.824670555707516,1.2375116353573006,-0.1955902218767042,0.5401263241199722,0.456177737082119,15.5,0,167.53001163207287,stroke,0.95,159.1535110504692,0.0
1999,Colorado,8.0,F,1,#Chronic lower respiratory diseases (J40-J47),Suppressed,29326.0,17.12065016059478,13.935063343198738,5.56081497950933,69.10473885693402,3.824670555707516,1.2375116353573006,-0.1955902218767042,0.5401263241199722,0.456177737082119,15.5,0,167.53001163207287,lower_resp,1.0,167.53001163207287,0.0
1999,Colorado,8.0,F,1,"#Diseases of heart (I00-I09,I11,I13,I20-I51)",Suppressed,29326.0,17.12065016059478,13.935063343198738,5.56081497950933,69.10473885693402,3.824670555707516,1.2375116353573006,-0.1955902218767042,0.5401263241199722,0.456177737082119,15.5,0,167.53001163207287,heart_disease,1.0,167.53001163207287,0.0
1999,Colorado,8.0,F,1,#Malignant neoplasms (C00-C97),Suppressed,29326.0,17.12065016059478,13.935063343198738,5.56081497950933,69.10473885693402,3.824670555707516,1.2375116353573006,-0.1955902218767042,0.5401263241199722,0.456177737082119,15.5,0,167.53001163207287,cancer,0.9,150.7770104688656,0.0
1999,Colorado,8.0,M,1,"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Suppressed,30794.0,17.12065016059478,13.935063343198738,5.56081497950933,69.10473885693402,3.824670555707516,1.2375116353573006,-0.1955902218767042,0.5401263241199722,0.456177737082119,15.5,0,180.58707582593507,accidents,0.8,144.46966066074808,0.0
1999,Colorado,8.0,M,1,#Cerebrovascular diseases (I60-I69),Suppressed,30794.0,17.12065016059478,13.935063343198738,5.56081497950933,69.10473885693402,3.824670555707516,1.2375116353573006,-0.1955902218767042,0.5401263241199722,0.456177737082119,15.5,0,180.58707582593507,stroke,0.95,171.55772203463832,0.0
1999,Colorado,8.0,M,1,#Chronic lower respiratory diseases (J40-J47),0,30794.0,17.12065016059478,13.935063343198738,5.56081497950933,69.10473885693402,3.824670555707516,1.2375116353573006,-0.1955902218767042,0.5401263241199722,0.456177737082119,15.5,0,180.58707582593507,lower_resp,1.0,180.58707582593507,0.0
1999,Colorado,8.0,M,1,"#Diseases of heart (I00-I09,I11,I13,I20-I51)",Suppressed,30794.0,17.12065016059478,13.935063343198738,5.56081497950933,69.10473885693402,3.824670555707516,1.2375116353573006,-0.1955902218767042,0.5401263241199722,0.456177737082119,15.5,0,180.58707582593507,heart_disease,1.0,180.58707582593507,0.0
1999,Colorado,8.0,M,1,#Malignant neoplasms (C00-C97),0,30794.0,17.12065016059478,13.935063343198738,5.56081497950933,69.10473885693402,3.824670555707516,1.2375116353573006,-0.1955902218767042,0.5401263241199722,0.456177737082119,15.5,0,180.58707582593507,cancer,0.9,162.52836824334156,0.0
1999,Connecticut,9.0,F,1,"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)",0,20845.0,19.10808718906709,10.1204224434614,5.98870165574254,68.11423010274513,4.327030548042779,1.1920723494358842,-0.0732963266104806,0.4870889777498861,0.6563324288914162,12.299999999999995,0,167.7386850171554,accidents,0.8,134.19094801372432,0.0
1999,Connecticut,9.0,F,1,#Cerebrovascular diseases (I60-I69),Suppressed,20845.0,19.10808718906709,10.1204224434614,5.98870165574254,68.11423010274513,4.327030548042779,1.1920723494358842,-0.0732963266104806,0.4870889777498861,0.6563324288914162,12.299999999999995,0,167.7386850171554,stroke,0.95,159.3517507662976,0.0
1999,Connecticut,9.0,F,1,#Chronic lower respiratory diseases (J40-J47),0,20845.0,19.10808718906709,10.1204224434614,5.98870165574254,68.11423010274513,4.327030548042779,1.1920723494358842,-0.0732963266104806,0.4870889777498861,0.6563324288914162,12.299999999999995,0,167.7386850171554,lower_resp,1.0,167.7386850171554,0.0
1999,Connecticut,9.0,F,1,"#Diseases of heart (I00-I09,I11,I13,I20-I51)",0,20845.0,19.10808718906709,10.1204224434614,5.98870165574254,68.11423010274513,4.327030548042779,1.1920723494358842,-0.0732963266104806,0.4870889777498861,0.6563324288914162,12.299999999999995,0,167.7386850171554,heart_disease,1.0,167.7386850171554,0.0
1999,Connecticut,9.0,F,1,#Malignant neoplasms (C00-C97),0,20845.0,19.10808718906709,10.1204224434614,5.98870165574254,68.11423010274513,4.327030548042779,1.1920723494358842,-0.0732963266104806,0.4870889777498861,0.6563324288914162,12.299999999999995,0,167.7386850171554,cancer,0.9,150.96481651543988,0.0
1999,Connecticut,9.0,M,1,"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Suppressed,21815.0,19.10808718906709,10.1204224434614,5.98870165574254,68.11423010274513,4.327030548042779,1.1920723494358842,-0.0732963266104806,0.4870889777498861,0.6563324288914162,12.299999999999995,0,180.47777420333102,accidents,0.8,144.3822193626648,0.0
1999,Connecticut,9.0,M,1,#Cerebrovascular diseases (I60-I69),Suppressed,21815.0,19.10808718906709,10.1204224434614,5.98870165574254,68.11423010274513,4.327030548042779,1.1920723494358842,-0.0732963266104806,0.4870889777498861,0.6563324288914162,12.299999999999995,0,180.47777420333102,stroke,0.95,171.45388549316448,0.0
1999,Connecticut,9.0,M,1,#Chronic lower respiratory diseases (J40-J47),0,21815.0,19.10808718906709,10.1204224434614,5.98870165574254,68.11423010274513,4.327030548042779,1.1920723494358842,-0.0732963266104806,0.4870889777498861,0.6563324288914162,12.299999999999995,0,180.47777420333102,lower_resp,1.0,180.47777420333102,0.0
1999,Connecticut,9.0,M,1,"#Diseases of heart (I00-I09,I11,I13,I20-I51)",Suppressed,21815.0,19.10808718906709,10.1204224434614,5.98870165574254,68.11423010274513,4.327030548042779,1.1920723494358842,-0.0732963266104806,0.4870889777498861,0.6563324288914162,12.299999999999995,0,180.47777420333102,heart_disease,1.0,180.47777420333102,0.0
1999,Connecticut,9.0,M,1,#Malignant neoplasms (C00-C97),0,21815.0,19.10808718906709,10.1204224434614,5.98870165574254,68.11423010274513,4.327030548042779,1.1920723494358842,-0.0732963266104806,0.4870889777498861,0.6563324288914162,12.299999999999995,0,180.47777420333102,cancer,0.9,162.42999678299793,0.0
1999,Delaware,10.0,F,1,"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)",0,4949.0,20.757895877254576,9.607108092673649,5.756006167023853,67.21717324704287,6.0262243377229545,0.816044277893258,0.8036502299033872,1.2936636184510728,-0.0062289682530214,19.90000000000001,0,211.813305178593,accidents,0.8,169.4506441428744,0.0
1999,Delaware,10.0,F,1,#Cerebrovascular diseases (I60-I69),0,4949.0,20.757895877254576,9.607108092673649,5.756006167023853,67.21717324704287,6.0262243377229545,0.816044277893258,0.8036502299033872,1.2936636184510728,-0.0062289682530214,19.90000000000001,0,211.813305178593,stroke,0.95,201.22263991966335,0.0
1999,Delaware,10.0,F,1,#Chronic lower respiratory diseases (J40-J47),0,4949.0,20.757895877254576,9.607108092673649,5.756006167023853,67.21717324704287,6.0262243377229545,0.816044277893258,0.8036502299033872,1.2936636184510728,-0.0062289682530214,19.90000000000001,0,211.813305178593,lower_resp,1.0,211.813305178593,0.0
1999,Delaware,10.0,F,1,"#Diseases of heart (I00-I09,I11,I13,I20-I51)",0,4949.0,20.757895877254576,9.607108092673649,5.756006167023853,67.21717324704287,6.0262243377229545,0.816044277893258,0.8036502299033872,1.2936636184510728,-0.0062289682530214,19.90000000000001,0,211.813305178593,heart_disease,1.0,211.813305178593,0.0
1999,Delaware,10.0,F,1,#Malignant neoplasms (C00-C97),0,4949.0,20.757895877254576,9.607108092673649,5.756006167023853,67.21717324704287,6.0262243377229545,0.816044277893258,0.8036502299033872,1.2936636184510728,-0.0062289682530214,19.90000000000001,0,211.813305178593,cancer,0.9,190.6319746607337,0.0
1999,Delaware,10.0,M,1,"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)",0,5274.0,20.757895877254576,9.607108092673649,5.756006167023853,67.21717324704287,6.0262243377229545,0.816044277893258,0.8036502299033872,1.2936636184510728,-0.0062289682530214,19.90000000000001,0,225.8531158225214,accidents,0.8,180.68249265801714,0.0
1999,Delaware,10.0,M,1,#Cerebrovascular diseases (I60-I69),Suppressed,5274.0,20.757895877254576,9.607108092673649,5.756006167023853,67.21717324704287,6.0262243377229545,0.816044277893258,0.8036502299033872,1.2936636184510728,-0.0062289682530214,19.90000000000001,0,225.8531158225214,stroke,0.95,214.5604600313953,0.0
1999,Delaware,10.0,M,1,#Chronic lower respiratory diseases (J40-J47),0,5274.0,20.757895877254576,9.607108092673649,5.756006167023853,67.21717324704287,6.0262243377229545,0.816044277893258,0.8036502299033872,1.2936636184510728,-0.0062289682530214,19.90000000000001,0,225.8531158225214,lower_resp,1.0,225.8531158225214,0.0
1999,Delaware,10.0,M,1,"#Diseases of heart (I00-I09,I11,I13,I20-I51)",Suppressed,5274.0,20.757895877254576,9.607108092673649,5.756006167023853,67.21717324704287,6.0262243377229545,0.816044277893258,0.8036502299033872,1.2936636184510728,-0.0062289682530214,19.90000000000001,0,225.8531158225214,heart_disease,1.0,225.8531158225214,0.0
1999,Delaware,10.0,M,1,#Malignant neoplasms (C00-C97),0,5274.0,20.757895877254576,9.607108092673649,5.756006167023853,67.21717324704287,6.0262243377229545,0.816044277893258,0.8036502299033872,1.2936636184510728,-0.0062289682530214,19.90000000000001,0,225.8531158225214,cancer,0.9,203.26780424026927,0.0
1999,District of Columbia,11.0,F,1,"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)",0,3147.0,19.86229654492781,13.146456654847851,5.177243810060854,63.430644298168005,6.531941322566992,1.5354033895566008,-0.8285553099134251,-0.2510113461275686,1.0897962793498346,0.0,0,199.2836857687033,accidents,0.8,159.42694861496264,0.0
1999,District of Columbia,11.0,F,1,#Cerebrovascular diseases (I60-I69),0,3147.0,19.86229654492781,13.146456654847851,5.177243810060854,63.430644298168005,6.531941322566992,1.5354033895566008,-0.8285553099134251,-0.2510113461275686,1.0897962793498346,0.0,0,199.2836857687033,stroke,0.95,189.31950148026812,0.0
1999,District of Columbia,11.0,F,1,#Chronic lower respiratory diseases (J40-J47),0,3147.0,19.86229654492781,13.146456654847851,5.177243810060854,63.430644298168005,6.531941322566992,1.5354033895566008,-0.8285553099134251,-0.2510113461275686,1.0897962793498346,0.0,0,199.2836857687033,lower_resp,1.0,199.2836857687033,0.0
1999,District of Columbia,11.0,F,1,"#Diseases of heart (I00-I09,I11,I13,I20-I51)",Suppressed,3147.0,19.86229654492781,13.146456654847851,5.177243810060854,63.430644298168005,6.531941322566992,1.5354033895566008,-0.8285553099134251,-0.2510113461275686,1.0897962793498346,0.0,0,199.2836857687033,heart_disease,1.0,199.2836857687033,0.0
